date,AVG.INTWO,CORRA_TOTAL_VOLUME,CORRA_TRIMMED_VOLUME,CORRA_NUMBER_OF_SUBMITTERS,CORRA_RATE_AT_TRIM,CORRA_RATE_AT_PERCENTILE_5,CORRA_RATE_AT_PERCENTILE_25,CORRA_RATE_AT_PERCENTILE_75,CORRA_RATE_AT_PERCENTILE_95,CORRA_PUBLICATION_STATUS,CORRA_CALCULATION_METHODOLOGY
8/05/1998,4.7696,,,,,,,,,,
11/05/1998,4.75,,,,,,,,,,
12/05/1998,4.7663,,,,,,,,,,
13/05/1998,4.7823,,,,,,,,,,
14/05/1998,4.8858,,,,,,,,,,
15/05/1998,4.88,,,,,,,,,,
19/05/1998,4.7642,,,,,,,,,,
20/05/1998,4.77,,,,,,,,,,
21/05/1998,4.7488,,,,,,,,,,
22/05/1998,4.624,,,,,,,,,,
25/05/1998,4.7366,,,,,,,,,,
26/05/1998,4.8,,,,,,,,,,
27/05/1998,4.5222,,,,,,,,,,
28/05/1998,4.8839,,,,,,,,,,
29/05/1998,4.8976,,,,,,,,,,
1/06/1998,4.8806,,,,,,,,,,
2/06/1998,4.4815,,,,,,,,,,
3/06/1998,4.4734,,,,,,,,,,
4/06/1998,4.4151,,,,,,,,,,
5/06/1998,4.7177,,,,,,,,,,
8/06/1998,4.7323,,,,,,,,,,
9/06/1998,4.7672,,,,,,,,,,
10/06/1998,4.7831,,,,,,,,,,
11/06/1998,4.85,,,,,,,,,,
12/06/1998,4.7946,,,,,,,,,,
15/06/1998,4.8181,,,,,,,,,,
16/06/1998,4.7603,,,,,,,,,,
17/06/1998,4.7777,,,,,,,,,,
18/06/1998,4.7575,,,,,,,,,,
19/06/1998,4.7674,,,,,,,,,,
22/06/1998,4.779,,,,,,,,,,
23/06/1998,4.798,,,,,,,,,,
24/06/1998,4.7751,,,,,,,,,,
25/06/1998,4.9058,,,,,,,,,,
26/06/1998,4.7915,,,,,,,,,,
29/06/1998,4.8566,,,,,,,,,,
30/06/1998,4.9821,,,,,,,,,,
2/07/1998,4.8833,,,,,,,,,,
3/07/1998,4.8387,,,,,,,,,,
6/07/1998,4.8047,,,,,,,,,,
7/07/1998,4.781,,,,,,,,,,
8/07/1998,4.6854,,,,,,,,,,
9/07/1998,4.7311,,,,,,,,,,
10/07/1998,4.7695,,,,,,,,,,
13/07/1998,4.7755,,,,,,,,,,
14/07/1998,4.7315,,,,,,,,,,
15/07/1998,4.8185,,,,,,,,,,
16/07/1998,4.7491,,,,,,,,,,
17/07/1998,4.7464,,,,,,,,,,
20/07/1998,4.7542,,,,,,,,,,
21/07/1998,4.7052,,,,,,,,,,
22/07/1998,4.7432,,,,,,,,,,
23/07/1998,4.8349,,,,,,,,,,
24/07/1998,4.759,,,,,,,,,,
27/07/1998,4.7965,,,,,,,,,,
28/07/1998,4.779,,,,,,,,,,
29/07/1998,4.783,,,,,,,,,,
30/07/1998,4.821,,,,,,,,,,
31/07/1998,4.9843,,,,,,,,,,
4/08/1998,4.8391,,,,,,,,,,
5/08/1998,4.7803,,,,,,,,,,
6/08/1998,4.9252,,,,,,,,,,
7/08/1998,4.8512,,,,,,,,,,
10/08/1998,4.8222,,,,,,,,,,
11/08/1998,4.8,,,,,,,,,,
12/08/1998,4.7691,,,,,,,,,,
13/08/1998,4.7548,,,,,,,,,,
14/08/1998,4.9426,,,,,,,,,,
17/08/1998,4.8229,,,,,,,,,,
18/08/1998,4.7575,,,,,,,,,,
19/08/1998,4.7019,,,,,,,,,,
20/08/1998,4.842,,,,,,,,,,
21/08/1998,4.7485,,,,,,,,,,
24/08/1998,4.6735,,,,,,,,,,
25/08/1998,4.7432,,,,,,,,,,
26/08/1998,4.7919,,,,,,,,,,
27/08/1998,5.4221,,,,,,,,,,
28/08/1998,5.8343,,,,,,,,,,
31/08/1998,5.9275,,,,,,,,,,
1/09/1998,5.8871,,,,,,,,,,
2/09/1998,5.684,,,,,,,,,,
3/09/1998,5.7099,,,,,,,,,,
4/09/1998,5.6646,,,,,,,,,,
8/09/1998,5.7423,,,,,,,,,,
9/09/1998,5.7463,,,,,,,,,,
10/09/1998,5.695,,,,,,,,,,
11/09/1998,5.8235,,,,,,,,,,
14/09/1998,5.8174,,,,,,,,,,
15/09/1998,5.9404,,,,,,,,,,
16/09/1998,5.7897,,,,,,,,,,
17/09/1998,5.8778,,,,,,,,,,
18/09/1998,5.7204,,,,,,,,,,
21/09/1998,5.7429,,,,,,,,,,
22/09/1998,5.7473,,,,,,,,,,
23/09/1998,5.8071,,,,,,,,,,
24/09/1998,5.7495,,,,,,,,,,
25/09/1998,5.7688,,,,,,,,,,
28/09/1998,5.7543,,,,,,,,,,
29/09/1998,5.7558,,,,,,,,,,
30/09/1998,5.7533,,,,,,,,,,
1/10/1998,5.6769,,,,,,,,,,
2/10/1998,5.4867,,,,,,,,,,
5/10/1998,5.5103,,,,,,,,,,
6/10/1998,5.5606,,,,,,,,,,
7/10/1998,5.5726,,,,,,,,,,
8/10/1998,5.6129,,,,,,,,,,
9/10/1998,5.5719,,,,,,,,,,
13/10/1998,5.5226,,,,,,,,,,
14/10/1998,5.5479,,,,,,,,,,
15/10/1998,5.6846,,,,,,,,,,
16/10/1998,5.3151,,,,,,,,,,
19/10/1998,5.2953,,,,,,,,,,
20/10/1998,5.2469,,,,,,,,,,
21/10/1998,5.2488,,,,,,,,,,
22/10/1998,5.2204,,,,,,,,,,
23/10/1998,5.2413,,,,,,,,,,
26/10/1998,5.2992,,,,,,,,,,
27/10/1998,5.3085,,,,,,,,,,
28/10/1998,5.3389,,,,,,,,,,
29/10/1998,5.4731,,,,,,,,,,
30/10/1998,6.0164,,,,,,,,,,
2/11/1998,5.4926,,,,,,,,,,
3/11/1998,5.1959,,,,,,,,,,
4/11/1998,5.229,,,,,,,,,,
5/11/1998,5.2356,,,,,,,,,,
6/11/1998,5.2223,,,,,,,,,,
9/11/1998,5.2549,,,,,,,,,,
10/11/1998,5.2506,,,,,,,,,,
12/11/1998,5.395,,,,,,,,,,
13/11/1998,5.4357,,,,,,,,,,
16/11/1998,5.3846,,,,,,,,,,
17/11/1998,5.197,,,,,,,,,,
18/11/1998,4.965,,,,,,,,,,
19/11/1998,4.9618,,,,,,,,,,
20/11/1998,4.934,,,,,,,,,,
23/11/1998,4.9341,,,,,,,,,,
24/11/1998,4.9509,,,,,,,,,,
25/11/1998,5.0533,,,,,,,,,,
26/11/1998,5.0926,,,,,,,,,,
27/11/1998,5.0571,,,,,,,,,,
30/11/1998,5.2194,,,,,,,,,,
1/12/1998,5.2057,,,,,,,,,,
2/12/1998,5.0108,,,,,,,,,,
3/12/1998,4.987,,,,,,,,,,
4/12/1998,4.9689,,,,,,,,,,
7/12/1998,5.0274,,,,,,,,,,
8/12/1998,4.9737,,,,,,,,,,
9/12/1998,4.9639,,,,,,,,,,
10/12/1998,5.1899,,,,,,,,,,
11/12/1998,5.1292,,,,,,,,,,
14/12/1998,5.1525,,,,,,,,,,
15/12/1998,5.245,,,,,,,,,,
16/12/1998,5.1012,,,,,,,,,,
17/12/1998,4.9953,,,,,,,,,,
18/12/1998,5.0082,,,,,,,,,,
21/12/1998,5.0527,,,,,,,,,,
22/12/1998,5.1466,,,,,,,,,,
